country,state,region,region_code,county_set_code,census_division,census_region,start_date,end_date,days,year,quarter,population,population_z,total_deaths,covid_deaths,total_deaths_per_day,year_zero,expected_deaths,excess_deaths,non_covid_deaths,covid_deaths_per_100k,excess_deaths_per_100k,excess_deaths_pct_change,total_deaths_per_7_days,covid_deaths_per_7_days,expected_deaths_per_7_days,excess_deaths_per_7_days,non_covid_deaths_per_7_days,covid_deaths_per_100k_per_7_days,excess_deaths_per_100k_per_7_days
United States,PA,"Dauphin County, PA",42043,42CS021,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,279874,0.531753142475992,660,,7.25274725274725,5,680.068334682906,-20.0683346829056,,,-7.17048910685009,-0.0295092914335776,50.7692307692308,,52.312948821762,-1.5437180525312,,,-0.551576085142315
United States,PA,"Dauphin County, PA",42043,42CS021,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,279874,0.531753142475992,792,145,8.7032967032967,5,647.860404398355,144.139595601645,647,51.8090283484711,51.5016027218122,0.222485576557965,60.9230769230769,11.1538461538462,49.8354157229504,11.0876612001265,49.7692307692308,3.98530987295932,3.96166174783171
United States,PA,"Dauphin County, PA",42043,42CS021,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,279874,0.531753142475992,668,,7.26086956521739,5,644.675872566977,23.3241274330235,,,8.33379571986804,0.036179618976822,50.8260869565218,,49.0514250866178,1.77466186990396,,,0.634093152598655
United States,PA,"Dauphin County, PA",42043,42CS021,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,279874,0.531753142475992,911,185,9.90217391304348,5,666.50813660808,244.49186339192,726,66.1011740997735,87.3578336651207,0.366825024276764,69.3152173913044,14.0760869565217,50.7125756114844,18.60264177982,55.2391304347826,5.02943715976537,6.64679169191136
United States,PA,"Delaware County, PA",42045,42CS022,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,566753,1.39734929728853,1495,,16.4285714285714,5,1413.21414603449,81.785853965506,,,14.4305992143855,0.0578722299058487,115,,108.708780464192,6.29121953580816,,,1.11004609341427
United States,PA,"Delaware County, PA",42045,42CS022,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,566753,1.39734929728853,2090,689,22.967032967033,5,1381.00621574994,708.993784250056,1401,121.569713790664,125.097491191058,0.513389278168486,160.769230769231,53,106.23124736538,54.5379834038505,107.769230769231,9.35151644543567,9.62288393777368
United States,PA,"Delaware County, PA",42045,42CS022,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,566753,1.39734929728853,1344,76,14.6086956521739,5,1385.87823129605,-41.8782312960548,1268,13.4097216953417,-7.38915035227952,-0.0302178289191329,102.260869565217,5.78260869565217,105.447256729048,-3.18638716383025,96.4782608695652,1.02030491160209,-0.562217961586485
United States,PA,"Delaware County, PA",42045,42CS022,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,566753,1.39734929728853,1640,274,17.8260869565217,5,1407.71049533716,232.289504662842,1366,48.3455755858372,40.9860211878617,0.165012270230468,124.782608695652,20.8478260869565,107.108407253914,17.674201441738,103.934782608696,3.67846770761805,3.11850161211991
United States,PA,"Elk County, PA",42047,42CS035,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,29607,-0.223374116321163,89,0,0.978021978021978,5,128.940843387104,-39.9408433871038,89,0,-134.9033788871,-0.309760990683101,6.84615384615385,0,9.9185264143926,-3.07237256823876,6.84615384615385,0,-10.3771829913154
United States,PA,"Elk County, PA",42047,42CS035,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,29607,-0.223374116321163,84,0,0.923076923076923,5,96.7329131025536,-12.7329131025536,84,0,-43.0064278804122,-0.131629583914779,6.46153846153846,0,7.44099331558105,-0.979454854042586,6.46153846153846,0,-3.3081867600317
United States,PA,"Elk County, PA",42047,42CS035,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,29607,-0.223374116321163,84,,0.91304347826087,5,87.4920352129791,-3.49203521297908,,,-11.7946269901681,-0.0399126069530618,6.39130434782609,,6.65700267924841,-0.265698331422321,,,-0.897417270991053
United States,PA,"Elk County, PA",42047,42CS035,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,29607,-0.223374116321163,122,,1.32608695652174,5,109.324299254083,12.6757007459173,,,42.8131885902566,0.115945867775081,9.28260869565217,,8.31815320411499,0.964455491537185,,,3.25752521882387
United States,PA,"Erie County, PA",42049,42CS023,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,268426,0.497211245786817,758,0,8.32967032967033,5,753.768757161568,4.23124283843197,758,0,1.57631631750723,0.00561344948066744,58.3076923076923,0,57.9822120893514,0.325480218340921,58.3076923076923,0,0.12125510134671
United States,PA,"Erie County, PA",42049,42CS023,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,268426,0.497211245786817,745,,8.18681318681319,5,721.560826877018,23.4391731229822,,,8.73208002316549,0.0324839878356882,57.3076923076923,,55.5046789905398,1.80301331715248,,,0.671698463320422
United States,PA,"Erie County, PA",42049,42CS023,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,268426,0.497211245786817,743,,8.07608695652174,5,719.186189798152,23.8138102018482,,,8.87164812717406,0.0331121628024196,56.5326086956522,,54.7206883542072,1.81192034144497,,,0.675016705328461
United States,PA,"Erie County, PA",42049,42CS023,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,268426,0.497211245786817,1047,237,11.3804347826087,5,741.018453839255,305.981546160745,810,88.2924902952769,113.991024029246,0.412920278267617,79.6630434782609,18.0326086956522,56.3818388790738,23.2812045991871,61.6304347826087,6.71790687029281,8.67323008918178
United States,PA,"Fayette County, PA",42051,42CS024,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,128126,0.0738859395768856,475,,5.21978021978022,5,476.472846075645,-1.47284607564472,,,-1.1495294285662,-0.00309114378243269,36.5384615384615,,36.6517573904342,-0.113295851972671,,,-0.0884253406589382
United States,PA,"Fayette County, PA",42051,42CS024,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,128126,0.0738859395768856,408,,4.48351648351648,5,444.264915791095,-36.2649157910946,,,-28.3041036098017,-0.0816290337185827,31.3846153846154,,34.1742242916227,-2.78960890700727,,,-2.17723873921552
United States,PA,"Fayette County, PA",42051,42CS024,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,128126,0.0738859395768856,430,,4.67391304347826,5,438.843070898097,-8.84307089809738,,,-6.90185512549942,-0.0201508727937756,32.7173913043478,,33.39023365529,-0.672842350942192,,,-0.525141150853216
United States,PA,"Fayette County, PA",42051,42CS024,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,128126,0.0738859395768856,680,174,7.39130434782609,5,460.675334939201,219.324665060799,506,135.803818116542,171.178890358553,0.476093787590657,51.7391304347826,13.2391304347826,35.0513841801566,16.687746254626,38.5,10.3328992045195,13.0244807881507
United States,PA,"Forest County, PA",42053,42CS035,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,6965,-0.291691518909939,,0,,5,100.26565576194,,,0,,,,0,7.71274275091847,,,0,
United States,PA,"Forest County, PA",42053,42CS035,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,6965,-0.291691518909939,,0,,5,68.0577254773899,,,0,,,,0,5.23520965210691,,,0,
United States,PA,"Forest County, PA",42053,42CS035,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,6965,-0.291691518909939,,0,,5,58.5017356358905,,,0,,,,0,4.45121901577427,,,0,
United States,PA,"Forest County, PA",42053,42CS035,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,6965,-0.291691518909939,,10,,5,80.3339996769941,,,143.575017946877,,,,0.760869565217391,6.11236954064085,,,10.924186148132,
United States,PA,"Franklin County, PA",42055,42CS025,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,155637,0.156894510490224,441,0,4.84615384615385,5,433.354031341632,7.64596865836847,441,0,4.91269342018188,0.0176437003128762,33.9230769230769,0,33.3349254878178,0.588151435259114,33.9230769230769,0,0.377899493860145
United States,PA,"Franklin County, PA",42055,42CS025,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,155637,0.156894510490224,458,,5.03296703296703,5,401.146101057081,56.8538989429188,,,36.5298090704131,0.141728658942714,35.2307692307692,,30.8573923890063,4.37337684176298,,,2.8099853131087
United States,PA,"Franklin County, PA",42055,42CS025,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,155637,0.156894510490224,422,,4.58695652173913,5,395.250423035139,26.749576964861,,,17.1871579154449,0.0676775416442323,32.1086956521739,,30.0734017526736,2.0352938995003,,,1.30771853704472
United States,PA,"Franklin County, PA",42055,42CS025,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,155637,0.156894510490224,663,205,7.20652173913044,5,417.082687076243,245.917312923758,458,131.716751158144,158.006973228575,0.589612852663923,50.445652173913,15.5978260869565,31.7345522775402,18.7110998963729,34.8478260869565,10.0219267185544,12.0222697021742
United States,PA,"Fulton County, PA",42057,42CS005,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,14501,-0.268953247294843,59,0,0.648351648351648,5,76.4517638820546,-17.4517638820546,59,0,-120.348692380213,-0.228271566225447,4.53846153846154,0,5.8809049140042,-1.34244337554266,4.53846153846154,0,-9.25759172155482
United States,PA,"Fulton County, PA",42057,42CS005,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,14501,-0.268953247294843,,,,5,44.2438335975045,,,,,,,,3.40337181519265,,,,
United States,PA,"Fulton County, PA",42057,42CS005,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,14501,-0.268953247294843,,,,5,34.4261526364459,,,,,,,,2.61938117886001,,,,
United States,PA,"Fulton County, PA",42057,42CS005,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,14501,-0.268953247294843,61,,0.66304347826087,5,56.2584166775495,4.74158332245051,,,32.6983195810669,0.0842822034901436,4.64130434782609,,4.28053170372659,0.360772644099495,,,2.48791562029857
United States,PA,"Greene County, PA",42059,42CS024,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,35621,-0.205228154870368,123,0,1.35164835164835,5,151.201233315839,-28.2012333158385,123,0,-79.1702459668131,-0.186514571987187,9.46153846153846,0,11.6308641012183,-2.16932563967988,9.46153846153846,0,-6.09001892052408
United States,PA,"Greene County, PA",42059,42CS024,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,35621,-0.205228154870368,101,,1.10989010989011,5,118.993303031288,-17.9933030312883,,,-50.513188937111,-0.151212736960139,7.76923076923077,,9.15333100240679,-1.38410023317602,,,-3.88562991823931
United States,PA,"Greene County, PA",42059,42CS024,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,35621,-0.205228154870368,103,,1.1195652173913,5,109.99704481126,-6.99704481126031,,,-19.6430330739179,-0.0636112072216691,7.83695652173913,,8.36934036607415,-0.532383844335024,,,-1.49457860345028
United States,PA,"Greene County, PA",42059,42CS024,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,35621,-0.205228154870368,164,,1.78260869565217,5,131.829308852364,32.1706911476361,,,90.3138349502711,0.244032919748249,12.4782608695652,,10.0304908909407,2.44776997862448,,,6.8717048331728
United States,PA,"Huntingdon County, PA",42061,42CS026,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,44590,-0.178166111595978,136,0,1.49450549450549,5,151.708220584285,-15.7082205842848,136,0,-35.2281242078602,-0.103542316453167,10.4615384615385,0,11.6698631218681,-1.2083246603296,10.4615384615385,0,-2.70985570829694
United States,PA,"Huntingdon County, PA",42061,42CS026,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,44590,-0.178166111595978,112,,1.23076923076923,5,119.500290299735,-7.50029029973467,,,-16.8205658213381,-0.0627637830914234,8.61538461538462,,9.19233002305651,-0.576945407671898,,,-1.29388967856447
United States,PA,"Huntingdon County, PA",42061,42CS026,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,44590,-0.178166111595978,114,,1.23913043478261,5,110.509603368371,3.49039663162908,,,7.82775651856713,0.0315845548734282,8.67391304347826,,8.40833938672387,0.265573656754387,,,0.595590169890977
United States,PA,"Huntingdon County, PA",42061,42CS026,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,44590,-0.178166111595978,212,,2.30434782608696,5,132.341867409475,79.6581325905255,,,178.645733551302,0.601911807274548,16.1304347826087,,10.0694899115905,6.06094487101824,,,13.5926101615121
United States,PA,"Indiana County, PA",42063,42CS027,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,83664,-0.0602686560375547,271,0,2.97802197802198,5,260.063361137297,10.9366388627034,271,0,13.0720965561094,0.0420537472671114,20.8461538461538,0,20.0048739336382,0.841279912515644,20.8461538461538,0,1.00554588893149
United States,PA,"Indiana County, PA",42063,42CS027,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,83664,-0.0602686560375547,244,,2.68131868131868,5,227.855430852746,16.1445691472536,,,19.2969128266083,0.0708544408480092,18.7692307692308,,17.5273408348267,1.24188993440412,,,1.4843779097391
United States,PA,"Indiana County, PA",42063,42CS027,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,83664,-0.0602686560375547,237,,2.57608695652174,5,220.055459751636,16.9445402483645,,,20.2530840604853,0.077001226270363,18.0326086956522,,16.743350198494,1.28925849715817,,,1.54099552634128
United States,PA,"Indiana County, PA",42063,42CS027,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,83664,-0.0602686560375547,362,119,3.93478260869565,5,241.887723792739,120.112276207261,243,142.235609103079,143.565065269723,0.496562100481704,27.5434782608696,9.05434782608696,18.4045007233606,9.13897753750897,18.4891304347826,10.8222746056691,10.923428879218
United States,PA,"Jefferson County, PA",42065,42CS015,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,43108,-0.182637730297355,153,0,1.68131868131868,5,169.476392292923,-16.4763922929231,153,0,-38.2211939614993,-0.0972193948077754,11.7692307692308,0,13.0366455609941,-1.26741479176332,11.7692307692308,0,-2.94009184319226
United States,PA,"Jefferson County, PA",42065,42CS015,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,43108,-0.182637730297355,116,,1.27472527472527,5,137.268462008373,-21.2684620083729,,,-49.3376218065624,-0.154940630186966,8.92307692307692,,10.5591124621825,-1.63603553910561,,,-3.79520167742788
United States,PA,"Jefferson County, PA",42065,42CS015,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,43108,-0.182637730297355,138,,1.5,5,128.47302971117,9.52697028882997,,,22.1002372850282,0.0741554107523446,10.5,,9.77512182584989,0.724878174150107,,,1.68153979342606
United States,PA,"Jefferson County, PA",42065,42CS015,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,43108,-0.182637730297355,219,,2.3804347826087,5,150.305293752274,68.6947062477264,,,159.354890618276,0.457034509782109,16.6630434782609,,11.4362723507165,5.2267711275444,,,12.1248286339993
United States,PA,"Juniata County, PA",42067,42CS026,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,24619,-0.238424341747928,65,0,0.714285714285714,5,98.392265433658,-33.392265433658,65,0,-135.636156763711,-0.339378967304835,5,0,7.56863580258908,-2.56863580258908,5,0,-10.4335505202855
United States,PA,"Juniata County, PA",42067,42CS026,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,24619,-0.238424341747928,72,,0.791208791208791,5,66.1843351491078,5.81566485089216,,,23.6226688772581,0.0878707149930562,5.53846153846154,,5.09110270377753,0.447358834684013,,,1.8171283751737
United States,PA,"Juniata County, PA",42067,42CS026,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,24619,-0.238424341747928,58,,0.630434782608696,5,56.6077586007042,1.39224139929577,,,5.65515008447041,0.0245945332178981,4.41304347826087,,4.30711206744489,0.105931410815983,,,0.430283158601009
United States,PA,"Juniata County, PA",42067,42CS026,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,24619,-0.238424341747928,139,,1.51086956521739,5,78.4400226418079,60.5599773581922,,,245.988778415826,0.772054562436016,10.5760869565217,,5.96826259231147,4.60782436421027,,,18.7165374881607
United States,PA,"Lackawanna County, PA",42069,42CS028,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,208989,0.317872783739777,689,,7.57142857142857,5,686.748292425688,2.25170757431226,,,1.0774287519019,0.00327879602926839,53,,52.8267917250529,0.173208274947097,,,0.0828791347616847
United States,PA,"Lackawanna County, PA",42069,42CS028,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,208989,0.317872783739777,888,210,9.75824175824176,5,654.540362141138,233.459637858862,678,100.483757518338,111.709055432995,0.35667722169977,68.3076923076923,16.1538461538462,50.3492586262414,17.958433681451,52.1538461538462,7.72951980910295,8.59300426407656
United States,PA,"Lackawanna County, PA",42069,42CS028,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,208989,0.317872783739777,640,,6.95652173913044,5,651.4292364388,-11.4292364388002,,,-5.4688220139817,-0.0175448625875022,48.6956521739131,,49.5652679899087,-0.869615815995669,,,-0.416106022802955
United States,PA,"Lackawanna County, PA",42069,42CS028,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,208989,0.317872783739777,751,,8.16304347826087,5,673.261500479904,77.7384995200961,,,37.1974120743657,0.11546553525589,57.1413043478261,,51.2264185147753,5.91488583305079,,,2.83023787522347
United States,PA,"Lancaster County, PA",42071,42CS029,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,546192,1.33531086805843,1368,,15.032967032967,5,1316.85379142791,51.1462085720918,,,9.36414458140944,0.0388397017991133,105.230769230769,,101.296445494454,3.93432373631476,,,0.720318813954572
United States,PA,"Lancaster County, PA",42071,42CS029,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,546192,1.33531086805843,1688,366,18.5494505494506,5,1284.64586114336,403.354138856642,1322,67.0094032867563,73.8484157323143,0.313980802847603,129.846153846154,28.1538461538462,98.818912395643,31.0272414505109,101.692307692308,5.15456948359664,5.68064736402417
United States,PA,"Lancaster County, PA",42071,42CS029,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,546192,1.33531086805843,1322,,14.3695652173913,5,1288.45897169379,33.5410283062076,,,6.14088604487207,0.0260318947231319,100.586956521739,,98.0349217593103,2.55203476242884,,,0.467241329501136
United States,PA,"Lancaster County, PA",42071,42CS029,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,546192,1.33531086805843,1695,329,18.4239130434783,5,1310.2912357349,384.708764265104,1366,60.2352286375487,70.4347123841257,0.293605538809343,128.967391304348,25.0326086956522,99.6960722841769,29.271319020171,103.934782608696,4.58311522242218,5.35916289879218
United States,PA,"Lawrence County, PA",42073,42CS030,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,85083,-0.0559871263902853,319,,3.50549450549451,5,326.431180750659,-7.43118075065934,,,-8.7340370587066,-0.0227649231717713,24.5384615384615,,25.1100908269738,-0.571629288512257,,,-0.671849004515892
United States,PA,"Lawrence County, PA",42073,42CS030,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,85083,-0.0559871263902853,331,,3.63736263736264,5,294.223250466109,36.7767495338909,,,43.2245566492612,0.124996068378787,25.4615384615385,,22.6325577281622,2.82898073337622,,,3.32496589609701
United States,PA,"Lawrence County, PA",42073,42CS030,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,85083,-0.0559871263902853,308,,3.34782608695652,5,287.152596064046,20.8474039359538,,,24.5024316678464,0.0726004369164888,23.4347826086957,,21.8485670918296,1.58621551686605,,,1.86431545298831
United States,PA,"Lawrence County, PA",42073,42CS030,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,85083,-0.0559871263902853,466,133,5.06521739130435,5,308.98486010515,157.01513989485,333,156.317948356311,184.543492701069,0.508164509553694,35.4565217391304,10.1195652173913,23.5097176166962,11.9468041224343,25.3369565217391,11.8937569401541,14.0413527055161
United States,PA,"Lebanon County, PA",42075,42CS031,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,141663,0.114730947917326,431,0,4.73626373626374,5,416.290123255994,14.7098767440058,431,0,10.3837111624107,0.0353356371488067,33.1538461538462,0,32.022317173538,1.13152898030814,33.1538461538462,0,0.798747012493129
United States,PA,"Lebanon County, PA",42075,42CS031,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,141663,0.114730947917326,450,,4.94505494505495,5,384.082192971444,65.9178070285561,,,46.5314210687025,0.171624220635131,34.6153846153846,,29.5447840747265,5.07060054065816,,,3.57934008220789
United States,PA,"Lebanon County, PA",42075,42CS031,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,141663,0.114730947917326,406,,4.41304347826087,5,377.998999476033,28.0010005239669,,,19.7659237231789,0.0740769170362376,30.8913043478261,,28.7607934383938,2.13051090943227,,,1.50392897893753
United States,PA,"Lebanon County, PA",42075,42CS031,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,141663,0.114730947917326,526,,5.71739130434783,5,399.831263517137,126.168736482863,,,89.0625897255199,0.315554955290423,40.0217391304348,,30.4219439632604,9.59979516717438,,,6.77650139215912
United States,PA,"Lehigh County, PA",42077,42CS032,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,370802,0.806108975997422,904,,9.93406593406593,5,894.348228355802,9.65177164419833,,,2.60294487197975,0.0107919614957392,69.5384615384616,,68.7960175658309,0.742443972630641,,,0.200226528613827
United States,PA,"Lehigh County, PA",42077,42CS032,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,370802,0.806108975997422,1196,330,13.1428571428571,5,862.140298071252,333.859701928748,866,88.99628373094,90.0371901793271,0.387245211337003,92,25.3846153846154,66.3184844670194,25.6815155329807,66.6153846153846,6.84586797930307,6.92593770610209
United States,PA,"Lehigh County, PA",42077,42CS032,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,370802,0.806108975997422,831,47,9.03260869565217,5,861.310490346168,-30.3104903461681,784,12.6752282889521,-8.17430605718634,-0.0351911310565671,63.2282608695652,3.57608695652174,65.5344938306867,-2.30623296112148,59.6521739130435,0.964419543724613,-0.621958069568526
United States,PA,"Lehigh County, PA",42077,42CS032,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,370802,0.806108975997422,1096,193,11.9130434782609,5,883.142754387272,212.857245612728,903,52.0493416971861,57.4045570446568,0.24102246726851,83.3913043478261,14.6847826086957,67.1956443555533,16.1956599922728,68.7065217391304,3.96027599869894,4.3677380360065
United States,PA,"Luzerne County, PA",42079,42CS033,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,316982,0.643718612631645,1131,,12.4285714285714,5,1051.72711408922,79.2728859107756,,,25.0086395791482,0.0753740060979833,87,,80.9020856991711,6.09791430082889,,,1.92374150608832
United States,PA,"Luzerne County, PA",42079,42CS033,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,316982,0.643718612631645,1236,175,13.5824175824176,5,1019.51918380467,216.480816195326,1061,55.2081821680726,68.2943562080262,0.212336187130345,95.0769230769231,13.4615384615385,78.4245526003596,16.6523704765635,81.6153846153846,4.24678324369789,5.25341201600202
United States,PA,"Luzerne County, PA",42079,42CS033,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,316982,0.643718612631645,964,,10.4782608695652,5,1020.41881438435,-56.4188143843538,,,-17.7987438985033,-0.0552898609757532,73.3478260869565,,77.6405619640269,-4.2927358770704,,,-1.35425225314699
United States,PA,"Luzerne County, PA",42079,42CS033,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,316982,0.643718612631645,1412,316,15.3478260869565,5,1042.25107842546,369.748921574542,1096,99.6902032292055,116.646661821347,0.354759931870857,107.434782608696,24.0434782608696,79.3017124888935,28.1330701198021,83.3913043478261,7.58512415874389,8.87528948640684
United States,PA,"Lycoming County, PA",42081,42CS034,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,113209,0.0288770757655275,344,0,3.78021978021978,5,353.814772865583,-9.81477286558248,344,0,-8.66960477133663,-0.0277398616968184,26.4615384615385,0,27.2165209896602,-0.75498252812173,26.4615384615385,0,-0.666892674718202
United States,PA,"Lycoming County, PA",42081,42CS034,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,113209,0.0288770757655275,340,,3.73626373626374,5,321.606842581032,18.3931574189677,,,16.2470805492211,0.0571914368219122,26.1538461538462,,24.7389878908486,1.41485826299752,,,1.24977542686316
United States,PA,"Lycoming County, PA",42081,42CS034,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,113209,0.0288770757655275,338,,3.67391304347826,5,314.837106773639,23.1628932263612,,,20.4602931095241,0.07357103952494,25.7173913043478,,23.954997254516,1.76239404983183,,,1.5567614322464
United States,PA,"Lycoming County, PA",42081,42CS034,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,113209,0.0288770757655275,461,,5.01086956521739,5,336.669370814742,124.330629185258,,,109.823979705905,0.369295932339721,35.0760869565217,,25.6161477793826,9.45993917713916,,,8.35617236892753
United States,PA,"McKean County, PA",42083,42CS035,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,40333,-0.191010700537787,131,0,1.43956043956044,5,161.90483037187,-30.9048303718703,131,0,-76.6241796342207,-0.190882695104813,10.0769230769231,0,12.4542177209131,-2.37729464399002,10.0769230769231,0,-5.89416766417083
United States,PA,"McKean County, PA",42083,42CS035,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,40333,-0.191010700537787,120,,1.31868131868132,5,129.69690008732,-9.69690008732005,,,-24.0420997379814,-0.074765858557849,9.23076923076923,,9.97668462210154,-0.745915391332311,,,-1.84939228753703
United States,PA,"McKean County, PA",42083,42CS035,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,40333,-0.191010700537787,133,,1.44565217391304,5,120.818263812963,12.1817361870373,,,30.2029013141529,0.100826942902405,10.1195652173913,,9.1926939857689,0.926871231622402,,,2.29804683912033
United States,PA,"McKean County, PA",42083,42CS035,Middle Atlantic,Northeast,2020-10-01,2020-12-31,92,2020,4,40333,-0.191010700537787,148,,1.60869565217391,5,142.650527854066,5.34947214593365,,,13.2632636945768,0.0375005422440935,11.2608695652174,,10.8538445106355,0.407025054581908,,,1.00916136806562
United States,PA,"Mercer County, PA",42085,42CS036,Middle Atlantic,Northeast,2020-01-01,2020-03-31,91,2020,1,108545,0.014804451188456,399,0,4.38461538461539,5,400.137976841132,-1.13797684113177,399,0,-1.04839176482728,-0.0028439611009069,30.6923076923077,0,30.7798443723948,-0.0875366800870595,30.6923076923077,0,-0.0806455203713295
United States,PA,"Mercer County, PA",42085,42CS036,Middle Atlantic,Northeast,2020-04-01,2020-06-30,91,2020,2,108545,0.014804451188456,341,,3.74725274725275,5,367.930046556582,-26.9300465565815,,,-24.8100295329877,-0.0731933877339375,26.2307692307692,,28.3023112735832,-2.07154204281396,,,-1.90846381022983
United States,PA,"Mercer County, PA",42085,42CS036,Middle Atlantic,Northeast,2020-07-01,2020-09-30,92,2020,3,108545,0.014804451188456,395,,4.29347826086957,5,361.669356946722,33.3306430532784,,,30.7067511661324,0.0921577745337945,30.054347826087,,27.5183206372506,2.5360271888364,,,2.33638324090138
